[00:00:00] 大家好,我是小骏
[01:11:24] 这种热门的方向
[01:11:25] 而是我们跟踪了好几年
[01:11:26] 一直就觉得
[01:11:27] 他们是我们心目中
[01:11:29] 很优秀的
[01:11:29] 在清华新一代的
[01:11:31] 年轻的学术型的创业者
[01:11:33] 但是他们做的这些事情
[01:11:35] 在今年都变成了一个
[01:11:36] 大家觉得很热的风口
[01:11:38] 所以估值也都涨了很多
[01:11:39] 我们也觉得市场很热情
[01:11:41] 但我们在一开始
[01:11:42] 并不是因为
[01:11:42] 他们要做这个方向
[01:11:44] 我们去找这个方向的创业者
[01:11:46] 所以投了他们
[01:11:46] 而是我们一直觉得
[01:11:47] 他们很优秀
[01:11:48] 关注很久
[01:11:49] 所以他们只要想创业
[01:11:50] 我们就投了
[01:11:51] 所以
[01:11:52] 我们一直是通过投人
[01:11:55] 寻找优秀的人
[01:11:56] 然后这些优秀的人
[01:11:57] 他们做的事情
[01:11:58] 有可能变成下一个风口
[01:12:00] 成为大家关注的方向
[01:12:02] 但我们投资的逻辑
[01:12:03] 始终是从人的角度出发的
[01:12:04] 因为我们天天就在想
[01:12:06] 比如清华里面
[01:12:07] 谁最具创业家精神
[01:12:08] 非得是清华
[01:12:09] 我们想北大
[01:12:10] 也想所有的学校
[01:12:11] 但也会想
[01:12:11] 就是名校里面
[01:12:12] 民企里面
[01:12:13] 或者开源社区里面
[01:12:14] 谁是这里面最突出的个体
[01:12:16] 我们一直在想这个问题
[01:12:17] 然后我们就在不断地去跟进
[01:12:20] 去跟这样的人
[01:12:20] 去沟通交流
[01:12:21] 对他们体重更高
[01:12:22] 更好更早地帮助
[01:12:24] 那只是说他们
[01:12:26] 终于有一天要创业了
[01:12:27] 但实际上每个人
[01:12:27] 我们都跟了几年的时间
[01:12:28] 所以我们也立刻当然成为
[01:12:30] 第一轮的
[01:12:31] 唯一的最大的投资人
[01:12:33] 估值多少
[01:12:34] 去年
[01:12:35] 确定是都是
[01:12:36] 两亿左右的估值
[01:12:37] 两亿人民币左右
[01:12:38] 现在好像都几十亿了
[01:12:39] 所以确实市场表现热情
[01:12:41] 也是因为大家觉得
[01:12:42] 他们做的方式很重要
[01:12:43] 不是说因为
[01:12:44] 我们要投世界模型
[01:12:45] 是因为我们暗途所及
[01:12:46] 我们本来就看好
[01:12:47] 这两匹千里马
[01:12:48] 然后他们往哪跑
[01:12:49] 那是他们去想的这个问题
[01:12:50] 所以你们为什么
[01:12:51] 看好这两个人呢
[01:12:52] 这两个人的特征是什么
[01:12:53] 我觉得我们看好的很多人
[01:12:55] 其实都是说
[01:12:56] 对这个技术
[01:12:57] 充满前瞻的理解
[01:12:58] 因为他们一个是
[01:13:00] RDT系列的作者
[01:13:01] 一个是
[01:13:01] Simple VLA系列的作者
[01:13:02] 算是也是里面
[01:13:03] 挺有影响力的paper
[01:13:04] 比如说刘松明
[01:13:05] 他是在跟Journalist
[01:13:07] 几乎同期做了
[01:13:08] 通过大规模收集
[01:13:09] 5米的数据
[01:13:10] 进行模型训练的工作
[01:13:12] 同时他们也很具备
[01:13:13] 企业家精神
[01:13:14] 技术前来了解
[01:13:15] 加企业家的精神
[01:13:16] 在现在其实都是蛮重要的
[01:13:18] 并且能够放弃很多东西
[01:13:19] 就不能创业
[01:13:20] 这其实也是我们当时
[01:13:22] 其实看知灵是一样的
[01:13:23] 对吧
[01:13:23] 对这个大模型本身
[01:13:24] 很深刻的理解
[01:13:25] 然后想成为一个企业家
[01:13:27] 也是在及时的去出来创业
[01:13:29] 所以说到你们最擅长的人
[01:13:33] 你觉得AI Native的
[01:13:34] 这个创业者
[01:13:35] 你们观察到
[01:13:36] 他们哪些特质非常重要
[01:13:37] 和之前有什么不一样
[01:13:39] 我觉得创业者的一些
[01:13:40] 最底层的能力
[01:13:41] 没有特别大的变化
[01:13:43] 无论你是做互联网
[01:13:45] 还是做AI
[01:13:46] 还是做机器人
[01:13:46] 我相信一些学习能力
[01:13:48] 领导力
[01:13:49] 创新力
[01:13:51] 意志力
[01:13:51] 这些都是必备的
[01:13:53] 很难想象
[01:13:54] 有一个领域需要聪明人
[01:13:55] 另外一个领域
[01:13:55] 又不需要聪明人
[01:13:56] 我觉得这个不会
[01:13:57] 但我觉得对于
[01:13:58] 每一个技术来讲
[01:13:59] 我们确实在不断地寻找
[01:14:01] 引领者
[01:14:01] 就是真的在这个技术里面
[01:14:03] 它不是别人已经说
[01:14:05] 我要做世界模型
[01:14:05] 那我去做了
[01:14:06] 是说我在别人
[01:14:07] 还没有谈那件事情
[01:14:08] 别人还没有说agent
[01:14:09] 别人还没有说世界模型
[01:14:10] 别人还没有说大模型的时候
[01:14:11] 我就去做了
[01:14:12] 其实知灵在
[01:14:13] 大家都还不知道
[01:14:14] 大模型是什么时候
[01:14:15] 他21年就要寻找
[01:14:16] 一个大的模型
[01:14:16] 我觉得我们投机器人
[01:14:18] 这里面的创始人
[01:14:19] 其实也是一样的
[01:14:20] 我们有一个公司
[01:14:21] 叫5G做零敲手的
[01:14:23] 最近也是得了
[01:14:24] 非常多的关注
[01:14:25] 物质涨得很快
[01:14:26] 同时他做的手
[01:14:27] 确实也是
[01:14:27] 世界上可能最好的
[01:14:28] 零敲手之一
[01:14:29] 他其实是
[01:14:31] 最开始做电机的
[01:14:32] 我们投他的时候
[01:14:33] 因为他当时就说
[01:14:34] 我要做一个
[01:14:34] 非常扭矩非常强的
[01:14:36] 一个高扭矩电机
[01:14:37] 他做了做着
[01:14:38] 他发现手
[01:14:39] 这个东西很重要
[01:14:39] 但那个时候
[01:14:40] 很少有人做手
[01:14:41] 而且很少有人做
[01:14:42] 高自由度的零敲手
[01:14:43] 那个时候
[01:14:44] 大家做的时候
[01:14:44] 只有几个自由度
[01:14:46] 他那时候就说
[01:14:47] 因为未来机器人的
[01:14:48] 最好的操作
[01:14:49] 会是手
[01:14:49] 人手的数据
[01:14:50] 是最容易获得的
[01:14:52] 然后手的成本
[01:14:53] 会快速下降
[01:14:53] 所以我要做手
[01:14:54] 哪怕在那个时候
[01:14:55] 大家觉得手太贵了
[01:14:56] 那个时候一个手
[01:14:57] 可能都是几十万
[01:14:58] 大家就觉得
[01:14:58] 也太贵了
[01:14:59] 市场很小
[01:14:59] 但那个时候
[01:15:00] 就坚定他做零敲手
[01:15:01] 现在其实手的成本
[01:15:03] 在越来越快地下降
[01:15:04] 同时手的硬件
[01:15:06] 也做得越来越好
[01:15:06] 并且今年
[01:15:07] 你会发现像
[01:15:08] EgoCentric
[01:15:09] 这样的数据
[01:15:10] 因为它是通过
[01:15:11] 人手去做事情的
[01:15:12] 食品数据运营训练的
[01:15:13] 所以跟人手同构的零敲手
[01:15:16] 就变得越来越重要
[01:15:17] 所以在这种时候
[01:15:19] 它其实就成为了
[01:15:20] 一个非常
[01:15:20] 也是蛮关键的公司
[01:15:21] 但是这并不是说
[01:15:23] 我们一上来就意识到
[01:15:24] 手会特别特别好
[01:15:25] 我们也是投优秀的创始人
[01:15:27] 他去探索出来
[01:15:28] 他认为做手的机会来了
[01:15:29] 这个人你们为什么判断
[01:15:31] 他是好的一个创始人
[01:15:32] 他其实是从UIC毕业之后
[01:15:34] 就自己家里掏钱
[01:15:36] 供他去做电机的公司
[01:15:38] 他对创业是一个
[01:15:39] 非常有执念的一个创始人
[01:15:41] 他不是说
[01:15:42] 我弄完VC的钱
[01:15:42] 我再去创业
[01:15:43] 他是自己掏钱去做的
[01:15:45] 所以这件事情非常有热情
[01:15:46] 他可能在整个
[01:15:47] 做的营业过程中
[01:15:48] 他有很多自己的坚持和思考
[01:15:50] 其实我们确实也是
[01:15:51] 在不断地意识到
[01:15:52] 他很多的这些思考
[01:15:53] 是引领的
[01:15:54] 当时他做零敲手的时候
[01:15:55] 其实我们也担心
[01:15:56] 是不是人太早
[01:15:56] 但是现在发现
[01:15:58] 其实不早
[01:15:59] 或者说正好是这个时候
[01:16:00] 因为赶上了
[01:16:01] 大家用Ego Central的数据
[01:16:02] 去训练模型的
[01:16:03] 这样一个大的浪潮
[01:16:04] 但我想这也是
[01:16:06] 大家为什么觉得
[01:16:06] 世界模型这个很重要
[01:16:08] 也是因为
[01:16:08] 大家看到了
[01:16:09] 在过去的
[01:16:10] 6到12个月里面
[01:16:11] 机器人的发展
[01:16:13] 也是很快的
[01:16:14] 大家看到了
[01:16:14] 有一些端倪
[01:16:15] 是机器人出现了
[01:16:16] 某种情况的
[01:16:17] 这个叫Scalding Law
[01:16:18] 你刚才说了很多
[01:16:20] 就是你们觉得
[01:16:20] 你是一个好的创业者
[01:16:21] 他的可能一些特质
[01:16:23] 那如果具体来说的话
[01:16:25] 比如说
[01:16:25] 他会表现出什么
[01:16:26] 你会觉得
[01:16:27] 他是一个好的创始人
[01:16:29] 或者你有没有什么
[01:16:30] 就不投的情感
[01:16:31] 还是纯凭感觉
[01:16:32] 当然不是纯凭感觉
[01:16:33] 我们在蛮多地方
[01:16:34] 播客文章里面
[01:16:35] 都会聊到我们
[01:16:36] 看人有一些框架
[01:16:38] 比如说我们把创始人
[01:16:39] 一开始分为四类
[01:16:40] 小天才 老司机
[01:16:41] 科学家 操盘手
[01:16:42] 你们上一个时代
[01:16:43] 就这么分了吗
[01:16:44] 我并不认为
[01:16:44] 这个时代就不这么分了
[01:16:46] 或者我认为
[01:16:46] 其实我们有很多创业者
[01:16:48] 是符合我们对小天才
[01:16:49] 或者老司机
[01:16:50] 这个定义的
[01:16:51] 然后比如我刚才
[01:16:52] 讲的四种利益
[01:16:52] 这也是我在内部
[01:16:53] 经常讲的一个框架
[01:16:54] 就是学习力 创造力
[01:16:56] 领导力 意志力
[01:16:57] 每个利益
[01:16:57] 有不同的维度
[01:16:58] 去进行判断和探讨
[01:17:00] 所以其实我觉得
[01:17:01] 优秀的创业者的
[01:17:02] 很多低性原理
[01:17:03] 始终是一致的
[01:17:05] 从徐老师
[01:17:05] 他们做新同方开始
[01:17:06] 始终我们都关注
[01:17:08] 创始人之间的配合
[01:17:09] 之间的信任
[01:17:10] 始终我们都关注
[01:17:11] 创始人为什么
[01:17:12] 要创业的这个动机
[01:17:13] 我们都关注
[01:17:14] 他这个团队
[01:17:15] 是否经过很多的考验
[01:17:16] 是不是能力互补
[01:17:17] 所以这些
[01:17:18] 我觉得都不会变
[01:17:19] 只是对技术的了解
[01:17:20] 20年前是对
[01:17:21] 互联网的了解
[01:17:22] 10年前是对
[01:17:23] 移动互联网的了解
[01:17:23] 现在是对AI的了解
[01:17:25] 和机器人的了解
[01:17:26] 这个其实我觉得
[01:17:27] 比如往往是
[01:17:28] 一个创始人
[01:17:28] 他对于这个技术
[01:17:29] 他适应的很早
[01:17:31] 很早就开始用
[01:17:31] 他对于不同的技术的
[01:17:33] 细微的差别
[01:17:34] 又很深刻的认知
[01:17:35] 他也对技术的发展
[01:17:37] 有很多自己的
[01:17:38] 洞察和判断
[01:17:39] 这个判断
[01:17:39] 我们也不知道对不对
[01:17:40] 但至少很多人
[01:17:41] 是没有判断的
[01:17:42] 或者很多人判断
[01:17:43] 是听播客听的
[01:17:44] 有的人他是能够
[01:17:46] 产生原创判断的
[01:17:47] 这个肯定就很重要
[01:17:48] 所以更多的创始人
[01:17:50] 有技术背景
[01:17:51] 我觉得是
[01:17:52] 或者说你至少
[01:17:53] 要深刻理解
[01:17:54] 这个技术怎么回事
[01:17:54] 可能是PhD
[01:17:55] 那倒未必吧
[01:17:56] 我觉得技术背景的PhD
[01:17:59] 肯定有很多强关联
[01:18:00] 对吧
[01:18:00] 但是未必是一个
[01:18:01] 它一定得是个PhD
[01:18:03] 我觉得它背景
[01:18:04] 因为你看你
[01:18:05] 你也说从清华的
[01:18:06] 这些年轻教授里面
[01:18:08] 年轻老师里面去找
[01:18:09] 比如说刘颂明
[01:18:10] 他是爱读PhD
[01:18:11] 因为他应该
[01:18:12] 博二博三
[01:18:12] 他就退学创业了
[01:18:13] 所以你说
[01:18:14] 是不是一定要
[01:18:15] 拿到这个PhD呢
[01:18:16] 我觉得可能也是
[01:18:17] 或者他得做过
[01:18:18] 一定的研究工作
[01:18:19] 因为世界模型
[01:18:20] 还是一个研究驱动的公司
[01:18:22] 或者是一个方向
[01:18:23] 但是比如说
[01:18:25] 如果你要做个AI应用
[01:18:26] 可能就不知道
[01:18:27] 是个PhD了
[01:18:27] 但是你对于
[01:18:28] 这个AI
[01:18:29] AI模型的理解
[01:18:30] 你可能要跟研究员
[01:18:31] 是相同的level
[01:18:32] 对吧
[01:18:33] 姚顺宇
[01:18:34] 当然我们今天
[01:18:34] 好像提他很多次
[01:18:36] 主要是太近了
[01:18:37] 对
[01:18:37] 他说AI研究员的
[01:18:40] 个人英雄主义
[01:18:40] 实在过去了
[01:18:41] 都是集体主义的事情
[01:18:42] 但是AI产品经理
[01:18:44] 可能还有一些
[01:18:44] 个人英雄主义的机会
[01:18:45] 你认可他这个观点吗
[01:18:47] 以及在你心目中
[01:18:48] 一个好的AI产品经理
[01:18:50] 他的特质是什么样的
[01:18:51] 你刚才说的那几个
[01:18:52] 其实也是技术性的人才
[01:18:53] 你猜猜吧
[01:18:54] 我觉得他其实
[01:18:55] 也是可以叫做
[01:18:56] AI产品经理
[01:18:57] 但我想说就是
[01:18:58] 产品经理
[01:18:59] 如果我们沿用
[01:19:00] 他人的定义的话
[01:19:01] 可能就是很需要
[01:19:02] 个人英雄主义的
[01:19:04] 你想想那些
[01:19:04] 产品型的CEO
[01:19:05] 乔布斯也好
[01:19:06] 王涛也好
[01:19:08] 或者是赵小龙也好
[01:19:10] 我觉得无疑
[01:19:12] 他的产品都是说
[01:19:13] 我有一个
[01:19:13] 对未来的看法
[01:19:15] 大部分人还没看到
[01:19:16] 我看到了
[01:19:17] 所以我要召集团队
[01:19:19] 调集资源
[01:19:19] 把这个产品做出来
[01:19:21] 给大家用
[01:19:21] 所以这里面
[01:19:23] 一定是带有一种
[01:19:24] 他自己的远见
[01:19:25] 他自己的
[01:19:26] 非共识的看法了
[01:19:27] 所以他自己的
[01:19:28] 所以这可以认为
[01:19:29] 是一种个人英雄主义
[01:19:30] 我记得顺云
[01:19:31] 他一直说
[01:19:31] 以前的AI研究员
[01:19:32] 比如说几年前
[01:19:33] 比如说伊利亚
[01:19:34] 肯定叫个人英雄
[01:19:35] 有没有这个个人
[01:19:36] 有很大的区别
[01:19:37] 但现在可能在
[01:19:39] 有的比如说
[01:19:39] 模型训练的
[01:19:40] 这个pipeline
[01:19:41] 整个它已经
[01:19:41] 比较完善的时候
[01:19:42] 可能就是说
[01:19:43] 这个人他负责搞
[01:19:44] pre-training的data
[01:19:45] 那一个人搞
[01:19:46] 和另一个人搞
[01:19:47] 可能差不太多
[01:19:48] 我觉得可能是
[01:19:49] 有这么一种情况
[01:19:50] 这个是因为
[01:19:51] 模型训练
[01:19:52] 很多内容
[01:19:52] 已经变得工业化
[01:19:53] 变得更加系统性的去做
[01:19:56] 因为之前是探索
[01:19:57] 大家以前说
[01:19:57] 我要做的事情叫IL
[01:19:58] 我最近看
[01:19:59] Demis的传记
[01:20:00] 他确实做了很多
[01:20:02] 个人角度的重要判断
[01:20:03] 但是现在可能
[01:20:04] 大家都这么寻模型
[01:20:05] 所以变得工业化的时候
[01:20:06] 也许个人英雄主义
[01:20:08] 就没有那么明显
[01:20:09] 但我觉得
[01:20:10] 做个好的产品
[01:20:11] 始终是你要引领的
[01:20:13] 你要做一个
[01:20:13] 世界没见过的东西
[01:20:14] 才是好的产品
[01:20:15] 这个时候
[01:20:16] 确实需要有一些偏见
[01:20:17] 需要有你对
[01:20:18] 未来的一些偏见
[01:20:19] 那么AI产品经理
[01:20:20] 我觉得要非常理解
[01:20:22] AI前沿的发展
[01:20:23] 就AI现在能做什么
[01:20:25] 以及接下来六个月
[01:20:26] 大概率能做到什么
[01:20:27] 因为我们觉得
[01:20:27] 好的AI产品
[01:20:28] 一般都是为未来设计的
[01:20:30] 然后自己要非常的理解
[01:20:33] 这里面技术带来一些
[01:20:34] 很细小的差别
[01:20:35] 其实我一直在想
[01:20:36] OpenCore的创始人Peter
[01:20:37] 他其实之前就是一个创业者
[01:20:39] 公司卖了一亿美金
[01:20:40] 所以他已经是
[01:20:41] 我们定义叫
[01:20:41] 是一个老司机了
[01:20:43] 然后他是好像
[01:20:44] 自己在用Cloud Code的时候
[01:20:45] 他要吃饭
[01:20:46] 他就觉得说
[01:20:47] 我吃饭的时候
[01:20:48] 怎么能继续用
[01:20:49] Cloud Code呢
[01:20:49] 所以他本来一开始
[01:20:50] 是要做一个
[01:20:51] 在手机上去
[01:20:52] 继续用Coding Engine的
[01:20:53] 这样一个管道
[01:20:54] 所以他很自然
[01:20:54] 做了一个Hooker
[01:20:55] 然后把他电脑上的
[01:20:57] Cloud Code和他的IM
[01:20:58] 把它联系起来
[01:20:59] 然后通过IM去
[01:21:00] 遥控他的Coding Agent
[01:21:01] 然后继续在一步一步的
[01:21:03] 把OpenCore做出来
[01:21:04] 所以他其实是
[01:21:05] 自己有很深刻的
[01:21:06] 对AI的理解
[01:21:07] 他是个非常强的Power User
[01:21:09] 同时他又理解
[01:21:10] 这里面的很多
[01:21:11] 细微的差别
[01:21:12] 就是他要在手机上用
[01:21:13] 所以他要做一系列
[01:21:14] 别人没有去用到的事情
[01:21:16] 所以我觉得这也是
[01:21:17] 有点很像是一个
[01:21:18] 人群用的引领者
[01:21:19] 他有一个
[01:21:20] 别人还没有的需求
[01:21:20] 大家做了之后
[01:21:21] 大家都发现
[01:21:22] 原来我可以
[01:21:23] 在手机上去用
[01:21:24] 我的Mac上的Agent
[01:21:25] 有什么是过去
[01:21:28] 互联网时代
[01:21:28] 或者移动互联网时代
[01:21:29] 非常正确的一些做法
[01:21:32] 但是今天不Work
[01:21:33] 我觉得有很多
[01:21:34] 就是整体来讲
[01:21:35] 移动互联网有很多
[01:21:37] 叫做说
[01:21:38] 它那个时候的
[01:21:39] 金颗玉绿的东西
[01:21:41] 我觉得现在都会发生改变
[01:21:42] 我觉得移动互联网的
[01:21:43] 商业模式
[01:21:44] 可以叫做
[01:21:45] Attention is all you need
[01:21:46] 就是它是要
[01:21:47] 用户或者DAU
[01:21:49] 对吧
[01:21:49] 乘以时长
[01:21:50] 乘以变现效率
[01:21:51] 等于收入
[01:21:52] 这个其实是
[01:21:54] 移动互联网时代的公式
[01:21:55] 但这公式里面有个bug
[01:21:56] 就是世界上只有这么多人
[01:21:57] 每个人只有24个小时
[01:21:59] 你会发现
[01:22:00] 它的变现
[01:22:00] 已经时长到达极限
[01:22:02] 所以只有提高变现的深度
[01:22:04] 所以开始出现打赏
[01:22:05] 直播
[01:22:06] 这种高变现的产品
[01:22:07] 但Agent的时代
[01:22:08] 用户自己看着屏幕的时长
[01:22:10] 已经不是最关键的指标了
[01:22:12] 可能更关键的指标
[01:22:13] 是METR研究院
[01:22:14] 就他说
[01:22:14] 一个Agent
[01:22:15] 能够持续完成
[01:22:17] 有价值任务的关键指标
[01:22:18] 对吧
[01:22:19] 就是你把这个任务给他
[01:22:20] 他能跑多久
[01:22:21] 所以这个时候
[01:22:21] 怎么样做好一个harness
[01:22:23] 把这个模型
[01:22:24] 能够长时间的
[01:22:25] 完成一个任务
[01:22:26] 这个就变得更重要
[01:22:27] 如何解放用户的注意力
[01:22:28] 让这个AI去干活
[01:22:30] 变得很关键
[01:22:30] 所以这个是完全
[01:22:31] 一个指标的变化
[01:22:32] 就从attention is all you need
[01:22:33] 变成attention is not all you need
[01:22:36] 那护身盒的角度
[01:22:37] 其实也发生了很多变化
[01:22:39] 比如说
[01:22:39] 我们看移动互联网的时候
[01:22:41] 很多这些超级应用
[01:22:42] 其实都是把用户
[01:22:43] 圈在自己的app里面
[01:22:45] 他们往往都是
[01:22:46] 不让用户出去
[01:22:46] 让用户在这里面形成闭环
[01:22:48] 但这个里面
[01:22:49] 我觉得有个很大的问题是
[01:22:50] 如果用户的agent
[01:22:51] 变得很强大
[01:22:52] 但是用户的agent
[01:22:53] 无法访问你这个
[01:22:54] 封闭的app里面的信息
[01:22:56] 比如说在之前
[01:22:57] 用户的agent
[01:22:58] 就很难访问微信里面的信息
[01:23:00] 因为微信不开放
[01:23:00] 对吧
[01:23:01] 那用户可能就会去
[01:23:02] 访问飞书里面的信息
[01:23:03] 因为飞书开放
[01:23:04] 在这种情况下
[01:23:05] 你原来的超强护身盒
[01:23:06] 反而可能会变成
[01:23:07] 你束缚自己的一个壁垒
[01:23:09] 其实我们看到
[01:23:10] open cloud出来之后
[01:23:11] 飞书介入的很快
[01:23:12] 飞书要出来
[01:23:13] 飞书cli对吧
[01:23:14] 那我们就发现
[01:23:15] 有的在微信里面的工作群里
[01:23:17] 我是有动力
[01:23:17] 把它迁移到飞书上去的
[01:23:19] 因为在微信里
[01:23:20] 聊了agent看不到
[01:23:21] 但在飞书里
[01:23:22] 聊了agent看得到
[01:23:23] 那我逐渐的
[01:23:24] 可能就去飞书聊了
[01:23:25] 那原来你的护身盒
[01:23:27] 就变成了你的一个
[01:23:28] 可能一个软肋
[01:23:29] 并且在这里面
[01:23:30] 对于互联网公司来讲
[01:23:31] 一般都变成
[01:23:32] 比较成熟的公司了
[01:23:33] 所以它对于一个产品的
[01:23:35] 安全性质量
[01:23:36] 这也是有比较高的要求的
[01:23:38] 但是你看
[01:23:39] 比如像open cloud
[01:23:39] 这样的产品
[01:23:40] 大家是没有历史包袱的
[01:23:42] 这里面可能有些bug
[01:23:43] 有些安全问题
[01:23:44] 那大家是愿意尝试的
[01:23:45] 因为它是针对
[01:23:46] 就是创新型用户
[01:23:47] 我拿微信举例子
[01:23:48] 微信其实有一个
[01:23:49] 很大的特点
[01:23:50] 就是它针对很多小白用户
[01:23:51] 因为大家都觉得
[01:23:52] 它是特别好用
[01:23:53] 特别针对小白用户也能用
[01:23:54] 但是这种针对小白用户
[01:23:56] 特别好用
[01:23:57] 特别安全
[01:23:57] 很多时候它也会让
[01:23:58] 高级用户用起来
[01:23:59] 就觉得不方便
[01:24:00] 因为你要照顾
[01:24:01] 最大公约数对吧
[01:24:02] 那所以我们现在看到
[01:24:03] 这种深陕列行的应用
[01:24:05] 它们就是另外一个人群
[01:24:07] 那在这种情况下
[01:24:07] 你就可以针对
[01:24:08] 这些前沿用户
[01:24:09] 设计最好的
[01:24:10] 最AI native的交互
[01:24:12] 哪怕复杂一点
[01:24:12] 但还更强大
[01:24:14] 随着不同的产品设计理念
[01:24:15] 可能也不一样
[01:24:16] 这就导致说
[01:24:17] 这些创业公司
[01:24:18] 做出来的产品
[01:24:19] 可能高级用户更加喜欢
[01:24:20] 然后我们还在
[01:24:21] 今年春节不是有
[01:24:23] 各个Chadbot的推广大战
[01:24:25] 就是发红包
[01:24:26] 或者让你去买奶茶
[01:24:27] 对吧
[01:24:28] 我觉得这个也是一个典型的
[01:24:30] 就是移动互联网
[01:24:31] 到后期之后
[01:24:31] 大家习惯性的去靠投放
[01:24:33] 靠补贴去获客
[01:24:35] 但是我会觉得
[01:24:36] 现在领先的这些AI应用
[01:24:39] 绝大部分都不是靠
[01:24:40] 这种花钱砸出来的
[01:24:42] 而是靠你的产品
[01:24:43] 给用户带来一种
[01:24:44] 魔法体验带来的
[01:24:45] 从Chadbot开始
[01:24:47] 到后来Sora
[01:24:48] 到后来Manus
[01:24:50] Cloud Code
[01:24:51] 包括VO3
[01:24:52] 包括Sedans2
[01:24:53] 其实你会发现
[01:24:54] 主力不是靠投放
[01:24:55] 斗包靠什么
[01:24:56] 斗包我认为
[01:24:58] 当然它是有投放的
[01:24:59] 字眼你不可能不搞投放
[01:25:00] 比如说斗包
[01:25:01] 对于语音都做得很好
[01:25:02] 语音上
[01:25:03] 它对于各地方言
[01:25:04] 做了很多的处理
[01:25:05] 但是这个很重要的亮点
[01:25:06] 它可能也是靠这种
[01:25:07] 比如说我居然能够
[01:25:08] 识别我的方言
[01:25:09] 包括我最近也用
[01:25:10] 斗包输入法
[01:25:11] 确实做得很好
[01:25:11] 它靠很多产品
[01:25:13] 带来的魔法时刻
[01:25:14] 进行传播的
[01:25:15] 在海外你很少看到
[01:25:16] 比如说
[01:25:17] 大家靠补贴去获客
[01:25:18] 对吧
[01:25:18] 大家其实还是在用
[01:25:19] 什么样的功能
[01:25:21] 是很重要的
[01:25:22] 所以我是觉得
[01:25:23] 这个推广思路
[01:25:24] 也在发生很大的变化
[01:25:25] 原来习惯于去补贴的
[01:25:27] 你会发现
[01:25:27] 发红包让大家来用
[01:25:28] 可能最后大家
[01:25:29] 因为你的体验
[01:25:30] 没有魔法的地方
[01:25:31] 所以大家就走了
[01:25:32] 还有一个就是
[01:25:33] 在互联网时代
[01:25:34] 其实大家看
[01:25:35] 比如DAO
[01:25:36] DAO是一个
[01:25:37] 大家非常关注的一个目标
[01:25:38] 那么你为了让DAO增加
[01:25:39] 你精力是发在GUI上面
[01:25:42] 让用户用得更加舒服
[01:25:44] 更加简单
[01:25:44] 但是如果当你的用户
[01:25:46] 已经不再以人类为主
[01:25:48] 而是以agent为主的时候
[01:25:49] 可能每天有多少人来用
[01:25:50] 其实不是那么重要
[01:25:51] 而有多少agent来用
[01:25:52] 才会变得更加重要
[01:25:53] 这个时候
[01:25:54] 你的产品设计理念
[01:25:55] 比如说你可能就是
[01:25:56] 要为了agent
[01:25:57] 更加friendly
[01:25:57] 可能你的CLI
[01:25:59] 可能你的CLI
[01:25:59] 或者你的API
[01:26:00] 要做得更好
[01:26:01] 而不是你的GUI
[01:26:02] 要做得多么fancy
[01:26:03] 这可能也是一个
[01:26:04] 很大的变化
[01:26:05] 总而言之就是
[01:26:06] 移动互联网里面
[01:26:07] 强大的公司
[01:26:08] 它拥有的这些
[01:26:09] 从商业模式
[01:26:10] 产品模式
[01:26:11] 流量 变现
[01:26:12] 推广方式这些
[01:26:13] 可能在AI时代
[01:26:14] 我觉得都会发生
[01:26:15] 很多的变化
[01:26:16] 因为这边归根到底
[01:26:17] 一个是给人用的
[01:26:19] 一个是给agent用的
[01:26:20] 这个里面可能会
[01:26:22] 有很多的新的东西产生
[01:26:24] 这里说到一个问题
[01:26:26] 就是大的DAO产品
[01:26:28] 应该成为一个目标
[01:26:29] 对于产品来说
[01:26:31] 我觉得当然
[01:26:32] 如果你能真的有很多DAO
[01:26:34] 肯定一般是好事
[01:26:35] 但是我想说的是
[01:26:36] 一个DAO没那么高的产品
[01:26:37] 它不一定说不大
[01:26:38] 比如说Cloud Code的DAO
[01:26:40] 肯定远低于JGBT
[01:26:41] 但它的收入量级
[01:26:42] 可能要高很多
[01:26:43] 就是一个大的DAO产品
[01:26:44] 和一个高价值任务的产品
[01:26:46] 应该选择做哪一种
[01:26:47] 当然如果你又DAO又高价值
[01:26:49] 任务也可能最好吧
[01:26:50] 但是你会发现
[01:26:52] 如果我用户不用老上来看
[01:26:54] 这个应用就能完成
[01:26:55] 大量的有价值的工作
[01:26:57] 其实这个DAO
[01:26:58] 可能就不是一个
[01:26:59] 最北极星的指标
[01:27:00] 相反如果你为了优化DAO
[01:27:03] 你可能出现一种
[01:27:05] 很滑稽的场景是
[01:27:06] 你为了优化你的DAO
[01:27:07] 所以你让用户
[01:27:08] 不得不多上来看一看
[01:27:09] 但是可能更好的是说
[01:27:10] 用户把任务交给他
[01:27:11] 他就自己去跑去
[01:27:12] 那你都不用去看了
[01:27:14] 所以你的用户访问
[01:27:15] 反而会下降
[01:27:15] 如果你要天天用户盯着它
[01:27:17] 那可能DAO很高
[01:27:18] 但可能反而说明
[01:27:19] 你不能够让用户
[01:27:20] 省心地去完成事情
[01:27:21] 对 所以应该选哪一种
[01:27:23] 我觉得选于
[01:27:24] 你要做什么样的产品
[01:27:24] 如果是生产力的角度
[01:27:25] 我觉得大概率
[01:27:27] 一个让用户很省心的
[01:27:28] 就是能够长程运行的
